id,asking_price,body_corp,internal_m2,balcony_m2,beds,suburb,livability,condition,has_cladding,travel_time_mins,sold_date,has_parking,has_storage,has_solar,north_facing,near_shops,outdoor_space,label
14849,919000,1913,127,12.6,4,Footscray,10,new,False,18,,True,False,False,False,True,False,0
12537,408000,2834,98,6.2,2,Sunbury,9,good,False,31,,True,False,False,False,True,False,0
19091,885000,2862,149,15.8,4,Carlton,18,good,False,9,,True,True,False,,True,True,0
5115,474000,3210,122,8.7,3,Geelong,11,needs TLC,True,72,,False,True,False,False,False,,0
7175,478000,2176,109,13.2,3,Geelong,11,good,False,62,,False,False,,True,True,False,0
8588,901000,2193,135,18.7,4,Footscray,10,good,False,28,,,False,False,True,False,True,0
19802,563000,2050,92,4.2,2,Werribee,8,new,False,38,,True,True,False,False,True,True,1
5213,581000,3393,102,5.5,2,Balwyn,22,new,False,28,,False,True,False,False,True,False,1
3642,599000,1276,100,11.4,2,Werribee,8,good,False,49,,,False,False,False,True,True,0
9953,685000,2375,107,16.1,3,Sunbury,9,new,False,44,,True,False,False,False,True,True,0
9035,655000,3216,81,7.4,2,St Kilda,20,needs TLC,False,18,,True,False,False,False,True,False,0
18805,512000,2861,59,9.3,1,Richmond,16,good,False,13,,False,False,,True,True,True,0
22,404000,3799,105,3.3,2,Geelong,11,good,False,90,,True,False,False,False,False,True,0
3719,582000,1749,91,16.4,2,Balwyn,22,good,False,22,,False,False,True,False,True,False,0
2903,721000,2776,90,0.9,2,Footscray,10,good,False,5,,True,True,False,False,,True,0
16361,450000,2677,97,5.0,2,Geelong,11,good,False,85,,True,,True,,True,True,0
14980,500000,559,76,4.3,1,Melbourne CBD,15,good,False,12,,False,False,,True,False,True,0
5535,903000,735,152,3.5,4,Melbourne CBD,15,new,True,19,,True,True,False,False,False,False,0
12236,641000,3098,104,12.1,3,Werribee,8,good,False,48,,,True,False,False,False,True,0
11043,655000,1481,82,20.0,2,Footscray,10,good,False,5,,True,False,False,,True,,0
780,676000,2795,95,7.0,3,Box Hill,14,good,False,9,,,,False,False,False,True,1
11942,358000,2120,76,0.8,1,Werribee,8,good,False,22,,True,,True,,True,True,0
7421,544000,1210,62,3.2,1,Richmond,16,good,False,19,,False,True,False,False,True,True,0
14604,816000,2175,126,6.3,4,Melbourne CBD,15,good,False,7,,False,True,False,True,False,True,1
13510,682000,2474,99,7.2,2,Brunswick,12,needs TLC,False,16,,True,False,False,False,True,True,0
6529,646000,2229,85,14.6,2,Balwyn,22,needs TLC,False,13,,True,False,False,False,,,0
3432,555000,2113,60,5.5,1,Melbourne CBD,15,new,False,12,,False,False,True,False,False,True,0
19455,434000,2552,85,4.1,2,Geelong,11,good,False,72,,False,True,False,True,True,False,0
19059,486000,2524,90,9.9,2,Sunbury,9,good,False,35,,,True,False,True,True,True,0
11439,578000,1514,104,12.1,2,Sunbury,9,new,False,59,,True,False,False,,False,False,0
14499,666000,1085,102,1.6,2,Carlton,18,new,False,22,,False,True,False,False,False,False,0
4260,635000,1851,81,11.8,2,St Kilda,20,new,False,23,,False,False,False,False,True,True,0
4726,640000,1036,108,8.3,2,Carlton,18,new,False,10,,False,True,False,False,False,True,0
1470,846000,3303,115,7.9,4,Carlton,18,new,False,28,,True,False,False,,True,False,0
12369,503000,1910,81,1.0,1,Carlton,18,new,False,26,,True,,True,True,True,,0
19482,576000,1225,113,7.5,2,Richmond,16,needs TLC,False,23,,True,True,False,False,True,True,0
18618,632000,2089,98,4.8,2,Footscray,10,needs TLC,False,44,,,False,False,False,True,True,0
13856,787000,2688,134,16.1,3,Box Hill,14,new,False,25,,True,True,False,False,True,True,0
17653,497000,2729,109,13.0,3,Geelong,11,good,False,75,,True,False,False,False,True,,0
16455,606000,2411,91,6.3,2,Carlton,18,good,False,8,,True,False,False,False,False,False,0
8425,512000,2220,68,13.2,1,Box Hill,14,good,False,33,,True,False,False,True,False,True,0
369,655000,2671,86,3.3,2,Brunswick,12,new,False,19,,True,True,False,False,False,True,0
18366,729000,1934,117,16.0,3,Box Hill,14,good,False,25,,True,False,True,True,True,True,0
9608,504000,879,94,10.0,2,Sunbury,9,new,False,44,,True,False,False,False,True,True,0
14998,726000,1339,122,14.3,3,Balwyn,22,new,True,16,,False,False,False,False,False,False,0
9492,594000,2191,85,10.2,1,Carlton,18,good,False,10,,True,True,False,False,False,,0
65,558000,3186,92,16.6,1,Melbourne CBD,15,new,False,11,,True,False,False,True,True,False,0
4211,463000,468,55,5.8,1,Box Hill,14,needs TLC,False,30,,False,False,False,False,True,True,0
15596,578000,1487,97,3.7,1,Carlton,18,good,True,15,,True,True,False,False,,True,0
13264,691000,1898,83,11.7,2,Richmond,16,new,False,14,,False,False,False,True,True,False,0
15558,384000,3647,98,16.0,2,Geelong,11,new,False,75,,True,False,False,False,True,False,0
1722,773000,2803,124,6.9,3,St Kilda,20,good,False,13,,True,True,False,False,,,0
16658,607000,2906,96,4.9,2,Werribee,8,good,False,27,,True,True,False,True,True,True,0
5325,794000,1802,114,11.4,3,Carlton,18,good,False,23,,True,True,True,False,False,False,0
4061,624000,1958,95,11.2,2,Richmond,16,good,False,7,,False,False,True,,True,True,1
7281,683000,1784,107,16.8,2,Box Hill,14,new,False,30,,False,False,False,False,True,False,0
10684,758000,1790,116,14.8,3,Brunswick,12,new,False,16,,True,True,False,True,True,True,0
1825,638000,2150,102,5.7,2,Box Hill,14,new,True,25,,False,False,False,False,True,True,0
15235,525000,639,98,2.7,2,Sunbury,9,new,False,42,,True,True,False,True,False,True,0
14400,567000,3247,92,1.8,2,Werribee,8,new,False,57,,True,False,False,True,True,False,0
2356,516000,2300,77,4.7,1,Footscray,10,good,False,5,,False,False,False,True,True,False,0
17804,694000,1463,96,4.5,2,Melbourne CBD,15,good,False,10,,True,True,False,False,True,False,0
17473,512000,1755,72,9.3,1,Box Hill,14,good,False,33,,False,True,False,False,True,False,0
3233,671000,1563,105,7.9,2,Box Hill,14,good,False,33,,True,False,False,False,True,False,0
16807,418000,2538,107,3.1,2,Geelong,11,good,False,70,,False,False,,False,True,False,0
1919,657000,2175,86,11.3,2,Carlton,18,needs TLC,False,22,,True,,,False,True,False,0
14262,773000,1656,121,7.0,3,Richmond,16,good,False,6,,True,True,False,False,True,False,0
1570,595000,2158,89,10.4,2,Carlton,18,needs TLC,False,23,,True,False,True,False,True,,0
1832,570000,3077,84,11.5,2,Sunbury,9,good,False,46,,True,False,False,False,True,False,0
8540,601000,1760,120,22.2,3,Sunbury,9,needs TLC,False,58,,True,True,False,False,,False,0
1243,596000,1586,84,7.8,2,Balwyn,22,new,False,42,,False,True,True,False,False,False,0
19756,762000,2964,113,13.9,3,Carlton,18,good,False,9,,True,False,,True,True,True,0
9352,583000,3586,95,15.0,2,Box Hill,14,good,False,39,,False,True,False,True,True,False,0
11777,847000,3064,109,7.7,4,St Kilda,20,new,False,33,,True,True,,False,True,False,0
11343,641000,1790,93,9.1,2,Carlton,18,good,False,5,,False,False,False,False,True,False,0
4657,771000,3275,126,8.4,3,Box Hill,14,good,False,27,,True,,True,True,True,True,0
12050,839000,1770,129,7.3,4,Carlton,18,good,False,5,,True,True,False,False,True,False,0
8999,477000,999,110,1.4,3,Geelong,11,needs TLC,False,75,,True,,False,True,True,True,0
13214,727000,1363,111,2.2,3,Balwyn,22,needs TLC,False,10,,True,True,False,False,True,False,0
11937,538000,869,110,11.4,2,Sunbury,9,needs TLC,False,45,,False,False,,,False,False,0
11912,549000,3579,95,10.2,2,Sunbury,9,good,False,60,,False,True,False,False,True,True,0
1326,928000,2504,134,3.2,4,Melbourne CBD,15,new,False,19,,True,False,False,,False,False,0
8344,381000,3366,82,7.1,2,Geelong,11,good,False,73,,True,False,False,,False,True,0
18264,392000,1775,98,1.3,2,Geelong,11,good,True,84,,True,True,False,False,False,True,0
16251,687000,481,93,9.9,2,Carlton,18,good,False,7,,False,True,False,True,False,False,0
8894,879000,2472,124,18.6,4,Box Hill,14,good,False,27,,True,False,False,True,False,,0
4860,503000,2179,96,10.2,2,Sunbury,9,new,False,29,,True,False,False,False,True,False,0
7491,710000,1933,107,6.2,2,Melbourne CBD,15,good,False,12,,True,True,False,False,True,True,0
17872,634000,2510,93,12.0,2,Carlton,18,needs TLC,False,13,,,True,False,False,True,True,0
19371,664000,3741,95,4.7,2,Footscray,10,new,False,16,,True,True,False,False,True,False,0
12644,398000,1518,92,11.0,1,Sunbury,9,good,False,48,,True,False,False,False,False,False,0
1223,557000,2796,78,3.7,1,Brunswick,12,new,False,20,,False,False,False,False,True,False,0
1778,321000,2259,80,8.0,1,Geelong,11,good,False,49,,False,False,False,False,True,,0
18476,728000,1559,95,8.4,3,Box Hill,14,good,False,20,,False,True,False,False,True,True,0
19646,749000,1246,113,8.0,2,Carlton,18,new,False,23,,False,False,False,False,True,False,0
14660,599000,1864,90,12.1,2,Box Hill,14,good,False,18,,True,True,True,False,True,True,0
17228,497000,1907,90,1.2,1,St Kilda,20,new,False,27,,True,True,False,False,True,True,0
11134,449000,1754,66,10.2,1,Brunswick,12,needs TLC,True,12,,False,False,False,False,False,True,0
13772,486000,3889,82,10.4,1,Werribee,8,good,False,33,,False,True,False,False,True,False,0
12195,728000,0,108,7.1,3,Balwyn,22,needs TLC,False,18,,True,False,True,False,,True,0
8702,551000,1710,77,11.6,1,Richmond,16,new,False,29,,True,False,False,False,True,False,0
17815,756000,1367,101,10.2,3,Richmond,16,new,False,19,,,False,False,True,True,False,0
6401,589000,1564,95,13.0,3,Werribee,8,good,False,59,,False,False,False,True,False,False,0
16759,710000,2707,121,17.0,3,Melbourne CBD,15,good,False,25,,False,False,True,True,True,False,0
749,641000,3030,101,10.7,2,Footscray,10,new,False,5,,True,False,,True,False,True,0
7272,740000,2219,87,7.3,2,Richmond,16,needs TLC,True,19,,False,False,False,True,False,True,0
5247,734000,2242,112,15.6,3,Balwyn,22,good,False,13,,True,,True,False,True,False,0
1260,671000,1263,120,4.5,3,Sunbury,9,good,False,66,,True,False,True,,True,True,0
7174,669000,1463,94,13.0,2,Carlton,18,needs TLC,False,5,,,False,False,False,False,False,0
1889,695000,2691,81,6.2,2,Carlton,18,good,False,10,,,False,,True,True,False,0
11387,602000,1843,91,10.8,2,Balwyn,22,good,False,5,,True,False,False,False,True,True,0
712,580000,2118,101,10.7,3,Sunbury,9,new,False,58,,True,True,False,,True,True,0
19149,607000,3111,94,1.7,2,Balwyn,22,good,False,30,,False,True,,False,True,False,0
16776,770000,1579,108,14.5,3,St Kilda,20,good,False,14,,,True,False,False,,True,0
15169,423000,2201,116,12.6,2,Geelong,11,good,False,68,,True,False,False,True,True,True,0
7938,716000,2371,122,12.8,3,Box Hill,14,good,False,41,,True,True,False,True,True,True,0
4809,635000,1223,113,7.8,3,Sunbury,9,new,False,38,,,False,False,False,,True,0
3330,503000,2574,71,9.5,1,Richmond,16,new,False,9,,True,True,False,False,True,False,0
3294,641000,1002,97,10.5,2,Balwyn,22,good,False,25,,True,True,,True,,True,0
17208,568000,3183,106,19.4,3,Sunbury,9,needs TLC,False,48,,False,True,False,False,False,True,0
12248,660000,902,93,9.4,2,Melbourne CBD,15,good,False,14,,True,False,True,True,True,False,0
3846,624000,2464,92,2.7,2,Richmond,16,good,False,35,,True,False,False,False,True,True,0
5552,623000,2164,76,2.5,1,Melbourne CBD,15,good,False,11,,False,True,False,False,,True,1
15129,698000,2122,108,8.0,2,Brunswick,12,needs TLC,False,14,,False,False,False,False,True,True,0
8297,507000,632,87,6.0,2,Sunbury,9,good,False,45,,False,False,False,False,False,False,0
12204,607000,3532,96,2.6,2,St Kilda,20,good,False,5,,True,True,,False,False,,0
1795,525000,3106,103,6.2,2,Werribee,8,needs TLC,False,53,,True,True,False,True,True,False,0
16771,658000,2100,97,4.5,2,Footscray,10,good,False,13,,False,,False,False,True,True,0
5918,709000,2161,130,11.4,3,Footscray,10,needs TLC,False,5,,False,True,False,False,True,False,0
16705,526000,1574,84,10.0,1,Footscray,10,good,True,21,,True,False,False,False,False,False,0
11903,628000,2835,95,16.6,2,Box Hill,14,good,False,36,,True,False,False,False,True,False,0
5025,873000,3214,106,13.1,3,St Kilda,20,needs TLC,False,5,,True,False,False,False,True,True,0
1659,790000,2116,117,4.2,3,Carlton,18,new,False,16,,,False,False,False,False,True,0
213,606000,2647,67,8.8,1,Footscray,10,good,False,5,,False,False,True,False,True,True,0
16614,893000,2963,131,14.8,4,Melbourne CBD,15,good,False,13,,False,True,False,False,False,False,0
13197,544000,1942,89,0.6,1,Melbourne CBD,15,good,False,18,,True,False,False,False,True,,0
4420,744000,1405,84,17.3,2,St Kilda,20,good,False,25,,False,True,False,False,True,True,0
19462,696000,1446,76,20.4,2,Richmond,16,good,False,5,,False,False,False,False,True,False,0
5194,548000,2632,93,6.3,2,Werribee,8,good,False,49,,False,False,False,True,True,True,0
9552,724000,1201,131,9.1,3,Melbourne CBD,15,new,False,9,,True,True,False,False,True,False,0
8527,754000,1396,116,4.4,3,Richmond,16,new,False,5,,False,True,False,False,False,True,0
2167,640000,2033,103,13.0,2,St Kilda,20,good,False,7,,,False,False,True,True,True,0
3111,556000,3533,76,10.0,1,Footscray,10,good,False,15,,True,False,False,False,True,False,0
793,693000,2796,86,2.3,2,Carlton,18,good,False,8,,True,False,False,True,True,False,0
234,673000,1411,86,8.2,2,St Kilda,20,needs TLC,True,29,,True,False,,True,True,True,0
13941,704000,985,143,7.5,4,Sunbury,9,new,False,48,,False,False,True,False,False,False,0
12649,435000,3179,71,4.1,1,Sunbury,9,needs TLC,False,50,,True,True,False,False,True,False,0
16840,615000,2703,97,2.5,2,Footscray,10,good,False,5,,True,,True,True,True,True,0
210,633000,434,107,1.3,2,St Kilda,20,new,False,5,,,False,False,True,True,False,0
9331,589000,1744,77,4.3,2,Carlton,18,needs TLC,False,5,,True,False,False,True,False,False,0
13688,491000,1776,112,14.6,3,Geelong,11,needs TLC,False,50,,True,False,False,True,True,True,0
17950,659000,3239,99,8.1,3,Carlton,18,needs TLC,True,5,,True,True,False,False,True,True,0
4499,726000,2778,90,12.2,2,Richmond,16,new,False,13,,True,False,False,False,True,True,0
11598,679000,1606,95,12.0,2,St Kilda,20,good,False,34,,False,False,True,False,True,False,0
9506,806000,3469,110,7.3,3,Carlton,18,good,False,17,,True,False,False,True,True,False,0
2414,598000,2113,111,12.3,3,Sunbury,9,needs TLC,False,38,,False,False,False,False,True,False,0
6599,817000,1085,139,11.2,4,Footscray,10,needs TLC,False,24,,False,True,False,,False,False,0
15714,625000,2688,133,8.9,3,Werribee,8,good,False,35,,True,,True,False,True,True,0
12927,257000,882,70,5.4,1,Geelong,11,new,False,54,,True,False,,True,False,True,0
11015,730000,3607,102,19.8,3,Melbourne CBD,15,new,False,15,,True,False,False,True,False,False,0
835,673000,1605,97,6.3,2,Footscray,10,good,False,25,,True,False,False,,True,True,0
9064,522000,3138,88,6.9,2,Sunbury,9,good,False,69,,True,True,False,False,True,True,0
8075,732000,2730,113,12.0,3,Werribee,8,needs TLC,False,32,,,False,False,False,True,False,0
12634,619000,3766,87,10.6,2,Brunswick,12,new,False,5,,False,,False,False,True,False,0
9456,678000,1248,88,9.3,2,Richmond,16,new,False,26,,False,False,False,False,False,True,0
9811,620000,2473,98,4.0,2,Footscray,10,good,False,5,,False,,False,False,True,False,0
6036,241000,2325,78,2.1,1,Geelong,11,good,False,81,,True,False,False,False,,False,0
10607,709000,2689,123,15.7,3,Box Hill,14,new,False,14,,False,True,False,False,True,False,0
1221,499000,1899,111,11.8,2,Werribee,8,good,False,40,,False,True,False,False,True,False,0
9958,612000,2147,97,12.6,2,Box Hill,14,good,False,34,,True,False,False,False,True,False,0
11660,896000,2817,120,15.7,4,Richmond,16,needs TLC,False,36,,False,True,,False,True,True,0
6553,703000,742,111,3.9,2,St Kilda,20,good,False,9,,True,,False,,False,,0
11376,498000,1320,98,6.8,2,Werribee,8,new,False,36,,False,,False,False,False,True,0
1388,772000,2378,151,6.2,4,Werribee,8,good,False,24,,True,False,False,False,True,False,0
2002,654000,1134,101,3.3,2,Box Hill,14,good,False,30,,False,True,True,False,True,True,0
5610,634000,2904,88,5.0,2,Brunswick,12,good,False,41,,True,True,False,True,True,True,0
4582,741000,2132,122,13.8,3,Richmond,16,good,False,11,,False,True,False,False,False,False,0
17394,680000,760,99,8.7,2,Carlton,18,new,False,10,,False,True,False,True,True,True,0
15322,668000,2738,107,3.5,2,Balwyn,22,new,False,10,,,True,False,False,True,False,0
2524,714000,3675,112,11.3,3,St Kilda,20,new,False,27,,False,True,False,False,True,False,0
15512,667000,2112,143,8.9,4,Geelong,11,good,False,63,,True,False,False,True,True,False,0
7260,470000,1113,73,4.2,1,Richmond,16,good,False,17,,True,,False,False,True,True,0
18795,707000,2997,115,2.7,3,Footscray,10,new,False,24,,False,False,False,False,,False,0
14818,586000,3246,112,11.1,2,Box Hill,14,good,False,31,,True,False,False,,True,True,0
3079,586000,2347,60,6.7,1,Box Hill,14,good,False,49,,False,False,False,False,True,False,0
7461,804000,2462,130,10.3,3,Carlton,18,new,False,7,,True,False,False,False,True,True,0
19711,664000,2809,103,10.3,2,Carlton,18,new,False,8,,True,True,,False,True,True,0
15534,631000,2646,101,10.4,2,St Kilda,20,needs TLC,False,12,,True,True,False,False,,False,0
4783,731000,2406,122,13.1,3,Balwyn,22,good,False,12,,True,False,True,False,True,True,0
13525,536000,2560,93,8.5,1,Brunswick,12,needs TLC,False,5,,False,True,False,True,False,False,0
4382,473000,1727,82,17.1,1,Footscray,10,new,False,15,,False,False,False,False,True,True,0
17247,615000,1187,92,13.2,2,Box Hill,14,needs TLC,False,58,,False,False,False,True,False,False,0
11713,676000,2098,121,7.5,3,Box Hill,14,good,False,30,,False,,False,False,True,False,0
13486,635000,695,90,7.3,2,Melbourne CBD,15,good,False,19,,False,True,False,False,True,False,0
6405,941000,2400,144,4.6,4,Brunswick,12,needs TLC,False,25,,False,True,False,False,True,False,0
7643,612000,2407,130,20.2,3,Sunbury,9,new,False,47,,True,True,,False,True,False,0
8068,651000,1782,91,8.8,2,St Kilda,20,good,False,33,,True,False,False,True,True,True,0
6453,565000,990,87,13.2,2,Box Hill,14,new,True,22,,True,False,False,False,False,True,0
15658,636000,834,109,19.1,2,Carlton,18,needs TLC,False,5,,False,True,False,,,False,0
2166,378000,1473,100,13.1,2,Geelong,11,new,False,55,,False,,False,False,True,,0
8810,665000,1812,96,15.2,2,Richmond,16,good,False,5,,True,False,False,True,True,True,0
19825,774000,902,125,16.0,3,Balwyn,22,good,False,29,,,True,,False,False,False,0
3804,655000,2318,107,20.6,3,Box Hill,14,needs TLC,False,40,,False,True,False,True,True,False,0
11688,848000,1054,145,9.3,4,Richmond,16,good,False,5,,False,False,True,False,False,False,0
18070,335000,2719,104,0.8,2,Geelong,11,good,False,77,,True,True,False,True,True,False,0
14515,614000,3183,82,12.2,2,Box Hill,14,new,False,32,,False,False,False,True,True,True,0
10619,698000,2772,99,11.8,2,Melbourne CBD,15,good,False,5,,True,False,True,False,True,,0
14895,597000,2250,92,3.7,1,Footscray,10,needs TLC,False,34,,True,False,False,False,True,False,0
14602,499000,2001,131,12.6,3,Geelong,11,good,False,65,,True,False,False,,True,True,0
18928,548000,3083,73,3.2,1,Richmond,16,new,False,8,,True,False,,False,True,,0
7638,673000,2065,100,9.0,2,Brunswick,12,needs TLC,False,43,,False,False,True,True,True,False,0
10123,641000,3155,90,5.9,2,Richmond,16,good,False,32,,False,True,False,False,True,True,0
10197,437000,2761,65,13.6,1,Sunbury,9,good,False,65,,True,False,False,True,True,False,0
14920,698000,1849,91,3.6,2,Footscray,10,good,False,28,,True,True,False,False,False,False,0
10620,712000,44,90,5.0,2,Brunswick,12,needs TLC,False,5,,,True,False,True,,False,0
11240,899000,1945,131,6.8,4,Carlton,18,needs TLC,False,20,,True,False,False,True,True,True,0
13087,648000,2781,95,2.7,2,Balwyn,22,good,False,5,,False,True,,False,True,False,0
1387,602000,2516,150,6.8,4,Geelong,11,needs TLC,False,63,,False,False,False,True,,False,0
17700,582000,3079,110,6.8,2,Box Hill,14,good,False,36,,True,False,False,False,,True,0
15421,439000,925,85,15.7,2,Geelong,11,good,False,64,,True,True,False,True,True,True,0
11824,819000,2686,127,15.3,3,Carlton,18,needs TLC,False,5,,False,False,False,,True,True,0
13446,844000,2239,136,19.0,4,Footscray,10,new,False,5,,False,False,False,False,True,,0
14978,688000,2566,124,1.2,3,Melbourne CBD,15,new,False,10,,False,False,False,False,True,True,0
3096,451000,2382,99,1.9,2,Sunbury,9,good,False,53,,False,False,,False,True,,0
16201,489000,2779,100,12.3,2,Sunbury,9,good,False,51,,,False,False,False,False,True,0
3286,913000,1954,124,12.7,4,Richmond,16,good,False,5,,True,True,False,True,True,True,0
9931,885000,1920,125,14.6,4,Balwyn,22,good,False,33,,,False,,False,,True,0
16241,510000,2487,98,16.8,2,Sunbury,9,new,True,50,,False,False,False,False,False,True,0
12692,735000,1536,118,16.3,3,St Kilda,20,good,False,5,,False,False,False,False,True,True,0
7848,733000,1793,107,8.3,3,St Kilda,20,needs TLC,False,38,,True,True,False,False,False,False,0
1314,681000,3544,95,0.3,2,Carlton,18,new,False,16,,True,False,False,True,True,True,0
10086,779000,2263,119,14.6,3,Melbourne CBD,15,new,False,9,,False,False,,False,False,True,0
12520,622000,1314,88,11.7,2,Carlton,18,good,False,32,,True,True,False,False,True,False,0
8421,541000,3473,74,4.3,1,Brunswick,12,new,False,19,,True,True,False,,True,False,0
11096,898000,1584,129,14.0,4,Melbourne CBD,15,good,False,5,,False,False,False,False,True,True,0
18701,772000,1966,101,11.1,3,Carlton,18,good,False,5,,True,False,True,,True,,0
13746,519000,2928,61,12.6,1,Carlton,18,good,False,16,,False,True,False,False,True,True,0
17410,601000,1382,91,11.1,2,Balwyn,22,needs TLC,False,7,,True,False,False,False,,False,0
11246,683000,3146,109,5.7,2,St Kilda,20,good,False,22,,True,False,False,False,True,True,0
9632,630000,2293,106,10.2,2,Brunswick,12,good,False,22,,True,True,False,False,True,True,0
5073,688000,3621,108,13.3,3,Box Hill,14,new,False,31,,False,False,,False,True,True,0
9374,675000,1445,123,13.5,3,Werribee,8,good,False,46,,False,True,False,False,,False,0
18530,723000,1620,86,11.8,2,Carlton,18,good,False,10,,False,True,False,True,True,True,0
16056,706000,1575,75,15.4,2,Richmond,16,good,False,16,,True,False,False,False,False,True,0
14509,535000,2481,107,8.3,2,Sunbury,9,needs TLC,False,50,,False,False,False,False,False,,0
2270,722000,576,116,12.3,3,Balwyn,22,needs TLC,False,33,,,,False,True,,True,0
13292,757000,2060,105,10.9,3,Richmond,16,good,False,5,,False,True,False,True,True,True,0
13413,493000,945,70,4.8,1,Balwyn,22,new,False,24,,True,False,False,False,True,False,1
12556,717000,185,110,6.1,3,Box Hill,14,good,True,29,,True,False,True,False,True,False,0
16319,407000,1339,69,9.2,1,Werribee,8,good,False,59,,True,False,False,False,False,False,1
8599,834000,1948,138,16.4,4,Box Hill,14,good,False,49,,,,False,False,True,,0
1423,598000,2712,84,11.7,2,Footscray,10,good,False,41,,False,False,False,False,True,True,0
18166,599000,2022,84,14.0,2,Richmond,16,new,False,22,,False,True,False,False,False,False,0
19193,687000,2370,114,6.8,2,St Kilda,20,good,False,17,,True,False,False,False,True,True,0
13040,638000,2426,97,5.5,2,Footscray,10,good,False,37,,True,True,False,,True,True,0
13236,646000,2219,91,17.8,2,Box Hill,14,good,False,25,,True,False,True,False,True,,0
19652,659000,3000,97,20.4,2,Melbourne CBD,15,good,False,13,,True,False,False,True,True,True,0
10307,701000,3341,117,8.6,3,Carlton,18,good,False,12,,False,False,False,False,True,True,0
18860,726000,1940,109,12.3,3,Balwyn,22,needs TLC,False,29,,False,True,True,,True,False,0
1542,573000,3124,99,10.0,3,Sunbury,9,new,False,38,,True,False,False,True,False,False,0
11632,632000,1815,103,8.6,2,Richmond,16,new,False,12,,,False,,True,False,False,0
7263,803000,2562,132,12.4,4,Sunbury,9,good,False,53,,False,True,False,False,False,False,0
10795,530000,3566,67,8.7,1,St Kilda,20,good,False,10,,False,True,True,False,False,True,0
15191,697000,2835,119,9.8,3,Box Hill,14,good,False,36,,False,True,False,True,False,False,0
4608,311000,1358,62,5.9,1,Geelong,11,good,False,85,,True,,False,False,True,False,0
16751,540000,2540,80,17.5,2,Werribee,8,good,False,44,,True,False,True,True,False,False,0
8435,722000,1188,106,10.6,3,Brunswick,12,good,False,34,,True,True,,True,False,True,0
7112,610000,2124,73,7.9,1,Box Hill,14,good,False,23,,False,False,False,False,,True,0
5539,508000,793,64,10.5,1,Box Hill,14,new,True,16,,True,,False,True,,False,0
4467,699000,1189,125,17.5,3,Balwyn,22,good,False,18,,,False,False,False,,False,0
16761,635000,2614,105,6.7,2,Brunswick,12,needs TLC,False,9,,False,False,,,True,False,0
17645,390000,2857,83,6.1,2,Geelong,11,new,True,79,,True,False,False,False,False,,0
9038,494000,1853,87,7.8,2,Sunbury,9,good,False,46,,True,False,False,True,True,True,0
10204,674000,1837,128,12.3,3,Box Hill,14,new,False,20,,True,False,False,False,True,False,0
9476,755000,1811,119,14.1,3,Brunswick,12,good,False,14,,True,False,False,True,True,False,0
9285,766000,2451,115,5.5,3,Carlton,18,new,False,6,,True,True,False,False,True,False,0
12052,571000,3616,121,20.4,3,Geelong,11,good,False,60,,False,False,True,False,True,,0
15677,851000,1781,141,11.0,4,Box Hill,14,new,False,19,,False,True,True,True,True,False,0
17096,712000,2878,109,9.8,2,Brunswick,12,good,False,27,,True,False,,False,True,True,0
6124,489000,3629,70,14.4,1,Brunswick,12,new,False,5,,False,True,False,True,True,False,0
8564,561000,1562,71,1.6,1,Melbourne CBD,15,needs TLC,False,5,,,False,False,False,True,True,1
3772,336000,2301,66,1.0,1,Geelong,11,good,False,84,,True,False,False,False,True,True,0
1110,508000,2568,88,14.2,1,Box Hill,14,needs TLC,False,25,,True,False,False,False,True,True,0
4656,427000,2397,86,3.1,2,Geelong,11,needs TLC,False,42,,True,True,False,False,True,True,0
16330,617000,2158,119,5.9,3,Sunbury,9,good,False,50,,True,False,True,False,True,True,0
9231,540000,1421,64,2.7,1,Richmond,16,needs TLC,False,17,,True,,False,False,True,True,0
17415,683000,2187,92,6.7,2,Richmond,16,good,False,28,,False,True,False,False,False,True,0
8213,739000,1969,131,13.6,3,Brunswick,12,needs TLC,False,23,,,True,False,False,True,True,0
17882,587000,309,79,6.0,1,Footscray,10,good,False,31,,False,True,False,False,True,False,0
8267,726000,1223,122,6.6,3,St Kilda,20,good,False,26,,,False,,False,,,0
7096,672000,1308,100,8.8,2,St Kilda,20,new,False,15,,False,False,False,False,False,True,0
9127,732000,1937,91,5.9,2,Footscray,10,good,False,5,,True,False,False,False,True,True,1
16023,452000,2111,94,3.6,2,Geelong,11,needs TLC,False,79,,True,False,,False,True,,0
9919,589000,1802,62,3.7,1,Box Hill,14,good,False,29,,True,False,False,False,True,,0
16637,566000,1771,107,7.6,2,Balwyn,22,needs TLC,False,37,,False,False,False,False,True,False,0
9097,652000,2136,112,9.3,2,Footscray,10,new,False,5,,True,True,False,False,True,True,0
1738,557000,1616,81,6.7,1,Melbourne CBD,15,new,False,14,,False,False,False,False,True,False,0
16673,699000,3235,95,8.5,2,Carlton,18,new,False,11,,True,False,False,,False,False,0
11913,655000,5335,121,6.4,3,Box Hill,14,new,False,5,,True,False,True,False,True,True,0
562,494000,2527,82,3.6,1,Richmond,16,good,True,23,,False,False,False,True,,False,0
12544,617000,2063,81,11.6,2,Footscray,10,needs TLC,False,13,,False,False,False,True,True,True,1
3346,699000,2147,95,4.8,2,Balwyn,22,new,False,9,,False,False,False,True,False,False,0
11493,805000,2509,127,10.1,4,Balwyn,22,good,False,36,,True,True,False,False,False,False,0
